mean x,mean theta,99% confidence interval
-5.026050114635287,-0.012915376679689046,0.011716382637044288
-4.571430079359816,-0.024785304247987645,0.010777504503055504
-4.115949419093239,-0.02625504144376618,0.012288245778279182
-3.6618525404563314,-0.03637202309617464,0.01228824577827918
-3.2071541094871048,-0.06645995904233497,0.011217582341551888
-2.7512958234855818,-0.09123672217320179,0.01171638263704429
-2.2969948401352664,-0.11735869087394982,0.01171638263704429
-1.8412506582486714,-0.16082492535591775,0.011217582341551902
-1.3849810456516098,-0.1707937647455548,0.012288245778279194
-0.9324448315671245,-0.13283531098651782,0.010033310663564513
-0.47633982312788276,-0.06581142514676888,0.01228824577827918
-0.02240209830052626,0.002398167796155093,0.012288245778279182
0.4316463717178129,0.07813660460087657,0.01228824577827918
0.8923997878783714,0.14052946943355246,0.012952948369103545
1.4125069072147185,0.18824260953119953,0.011716382637044276
1.9386033446693118,0.17278350753772678,0.012288245778279194
