mean x,mean theta,99% confidence interval
-5.009085500448001,-0.0124650581835704,0.012288245778279182
-4.5591202447041095,-0.023166375934397763,0.010033310663564516
-4.103577026298935,-0.041291493509027465,0.010385463202662384
-3.651084173103345,-0.030271386929847797,0.011716382637044286
-3.197030003608484,-0.04342409109810539,0.011217582341551895
-2.7416546276466076,-0.06106239515017183,0.0107775045030555
-2.2853748930545095,-0.07311054518909893,0.01373867644222853
-1.8331338779943944,-0.06885161776147226,0.01228824577827918
-1.3784062918765745,-0.04098559153467642,0.01228824577827918
-0.9246985955468459,-0.04391987576352929,0.01373867644222853
-0.4697517146324579,-0.012105503875087659,0.01373867644222853
-0.01528445314885086,0.0026567590104980667,0.012288245778279184
0.4407004547118902,0.03578404163610087,0.01171638263704429
0.8932762440488933,0.043001021411336146,0.017378203837416353
1.349832715681016,0.08088735459550493,0.01228824577827918
1.8034529593280972,0.08534835448448233,0.01171638263704429
2.2667557080831746,0.08054280755565951,0.012952948369103559
