mean x,mean theta,99% confidence interval
-7.3790903701018635,-0.026881355607949835,0.015864057084459628
-5.559493549164365,-0.03571447824085713,0.015864057084459628
-3.739588971163459,-0.06774476538365233,0.015864057084459628
-2.376294453139371,-0.12747942469821982,0.01586405708445962
-2.1960791581660035,-0.16180897313602655,0.01737820383741634
-2.012302991619106,-0.16863952570561075,0.01737820383741634
-1.9228482122978783,-0.17286427733373136,0.01737820383741634
-1.8316867878144336,-0.1774609065772154,0.01737820383741634
-1.7409982819941234,-0.1672657277429383,0.01737820383741634
-1.6479485598187011,-0.17617985359032606,0.01586405708445962
-1.55794172856603,-0.18405680836910954,0.01586405708445962
-1.4671433438342218,-0.17614820188345823,0.01737820383741634
-1.3752152589131879,-0.177268299121028,0.01737820383741634
-1.2848075966570296,-0.17256082908604467,0.01586405708445962
-1.1922787136385042,-0.16577376554697168,0.01737820383741634
-1.1025697337113276,-0.17507312690718133,0.01737820383741634
-1.0122476145459751,-0.1626039934491184,0.01737820383741634
-0.923369256041793,-0.15685131240684788,0.01737820383741634
-0.8306315415972237,-0.12629559116523867,0.01586405708445962
-0.7420530478951276,-0.12084649188845535,0.017378203837416353
-0.6495526136961405,-0.11286083707629553,0.017378203837416353
-0.5598833382331007,-0.10834852238266794,0.017378203837416353
-0.37660163660725526,-0.060605507534158165,0.015864057084459628
-0.19472333143433213,-0.024330882636921423,0.01737820383741635
-0.013088764788317343,0.01580331148616772,0.01586405708445963
0.1685835997416673,0.07425033916525896,0.017378203837416353
0.34871587332730875,0.07812328681869152,0.01586405708445962
0.43662036014333044,0.09905365232100793,0.017378203837416353
0.529739242336588,0.12364423519058075,0.014687262912731855
0.621635914408344,0.11983231403014945,0.014687262912731855
0.7127028892962677,0.1255708097857149,0.01737820383741634
0.8007260312433522,0.15105644604025875,0.01737820383741634
0.8906690246176617,0.15949731985883067,0.01586405708445962
0.9848873468423923,0.1735833528920014,0.014687262912731869
1.07438519953281,0.1576282976627244,0.01737820383741634
1.164744893139329,0.16705066493930576,0.01737820383741634
1.2566850897905548,0.1689111284626771,0.01737820383741634
1.3494232833842899,0.15904683569101138,0.01737820383741634
1.439645508756741,0.17641468940704547,0.01737820383741634
1.527987589041053,0.15630091634496046,0.01737820383741634
1.6195496095336417,0.16872764529997206,0.01737820383741634
1.7099064999360856,0.15603737025519931,0.01737820383741634
1.8046459275618851,0.16085565662299892,0.01737820383741634
1.98511257663407,0.14336256869868028,0.01737820383741634
2.162158600548943,0.14095679713374532,0.01737820383741634
