mean x,mean theta,99% confidence interval
-5.010013789434354,-0.011465026785514332,0.012288245778279182
-4.555909865236087,-0.019460669150680787,0.01373867644222853
-4.102628131785856,-0.026769041401617344,0.011217582341551891
-3.646218079221258,-0.03548285149848564,0.012952948369103552
-3.1917967066245767,-0.04177787488032779,0.012952948369103552
-2.7374896368484793,-0.05423634398548952,0.012952948369103552
-2.2808110165411213,-0.04348854748849987,0.012952948369103552
-1.8274616907483665,-0.050049122203657606,0.01228824577827918
-1.3741456476940603,-0.04230969209247634,0.012952948369103552
-0.9184440694164182,-0.016282316345168323,0.012288245778279182
-0.4650268811918691,-0.009031880546778592,0.012288245778279182
-0.009003885700649118,0.02057767342920439,0.011716382637044286
0.44696204059928973,0.035368471543497954,0.01171638263704429
0.9003301662604866,0.0528418451789332,0.01228824577827918
1.3547697055046668,0.05812786977710645,0.01228824577827918
1.8112563815862313,0.057875014554164286,0.01228824577827918
2.272354486022947,0.06757811249088766,0.01228824577827918
