mean x,mean theta,99% confidence interval
-7.4093393613758405,-0.0036935402012061355,0.005551263586758665
-6.953714638547356,-0.005473097465718354,0.0057294241365420375
-6.499516368620058,-0.011848250370644992,0.005608791170775946
-6.044684202648225,-0.011957446741029743,0.005551263586758665
-5.5899592245017695,-0.016480619808516905,0.005729424136542038
-5.1353964381872395,-0.016988329592614107,0.005495470576891412
-4.6789516820778845,-0.027815733219594886,0.005551263586758663
-4.225809999223259,-0.03962582513513495,0.005668145111195871
-3.770245008626794,-0.054069433285057936,0.005551263586758663
-3.3156745393720066,-0.06795133700393288,0.005551263586758663
-2.8607521672107294,-0.0868645222095859,0.00555126358675867
-2.4059037030993156,-0.10387020759848394,0.005608791170775951
-1.950405436827873,-0.11066054037702598,0.005495470576891412
-1.49663391779858,-0.10780682411515995,0.005495470576891412
-1.04145031952032,-0.078469270823306,0.00555126358675867
-0.5862916532706837,-0.04649400456288468,0.005495470576891412
-0.13253210264824,-0.005576197267700418,0.005551263586758665
0.32234950209015634,0.03086108776270057,0.005551263586758663
0.7765058997397413,0.06471750411597021,0.005608791170775951
1.2312641274767513,0.09241056981862508,0.00555126358675867
1.6856317588001666,0.09913863251691878,0.00555126358675867
2.1400068656863893,0.09690397634115953,0.005495470576891412
2.594798999046221,0.08394517524349408,0.00555126358675867
3.050175482495918,0.0650795356046031,0.00555126358675867
3.50429692624315,0.05436033479260275,0.005608791170775944
3.959175749181175,0.04190518687313031,0.005551263586758663
4.4136218117683,0.03125485367280254,0.005495470576891412
